objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tipologia,tot_imoveis,areaconst_res,exercicio
62817,078832,Avenida Paula Sousa,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,20,4168,2025
62818,081646,Rua Sergipe,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,3,401,2025
62819,148296,Praça Presidente Emílio Garrastazu Medici,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,1,66,2025
62820,066209,Rua Visconde de Cairu,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,290,2025
62821,073718,Rua Ibituruna,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,225,2025
62822,076174,Avenida Maracanã,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,266,2025
62823,081562,Rua Senador Furtado,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,LOJA                                    ,1,314,2025
62824,082503,Rua Teixeira Soares,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,SALA                                    ,4,95,2025
62825,065185,Rua Angelo Bittencourt,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,167,13947,2025
62826,065623,Rua Araújo Lima,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,350,29383,2025
62827,080846,Rua Santa Luiza,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,145,19623,2025
62828,081562,Rua Senador Furtado,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,44,5344,2025
62829,083634,Rua Visconde de Itamarati,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,84,10376,2025
62830,087643,Rua Jiquiba,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,14,2217,2025
62831,099408,Travessa São Silvestre,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,4,695,2025
62832,064584,Rua Almirante João Candido Brasil,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,100,2025
62833,083634,Rua Visconde de Itamarati,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,2,1589,2025
62834,082982,Rua Deputado Soares Filho,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,SALA                                    ,1,95,2025
62835,013615,Rua Barão do Bom Retiro,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,320,22742,2025
62836,043562,Rua Visconde de Santa Isabel,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,1297,91146,2025
62837,066183,Rua Baltazar Lisboa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,187,15424,2025
62838,075622,Rua Luis Gama,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,18,2246,2025
62839,076174,Avenida Maracanã,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,48,8673,2025
62840,077875,Praça Niterói,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,6,838,2025
62841,078113,Rua Oito de Dezembro,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,1,130,2025
62842,078337,Rua Oto de Alencar,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,15,1932,2025
62843,079053,Rua Pedro Guedes,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,5,1085,2025
62844,071415,Rua Felipe Camarão,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,219,2025
62845,087643,Rua Jiquiba,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,ESPECIAL                                ,1,131,2025
62846,065003,Rua Ambrosina,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,18,1637,2025
62847,065425,Rua Antonio Salema,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,132,12069,2025
62848,066381,Rua Barão de Mesquita,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,561,38294,2025
62849,066704,Rua Adalberto Aranha,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,317,25776,2025
62850,076935,Rua Mata Machado,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,1,382,2025
62851,081141,Rua São Francisco Xavier,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,175,17668,2025
62852,082982,Rua Deputado Soares Filho,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,24,3434,2025
62853,083451,Boulevard Vinte e oito de Setembro,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,4,601,2025
62854,084434,Rua Mara,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,11,2543,2025
62855,125377,Avenida Professor Manoel de Abreu,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,CASA                                    ,11,840,2025
62856,071415,Rua Felipe Camarão,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,SALA                                    ,1,39,2025
62857,081562,Rua Senador Furtado,2,2.2,Tijuca,9,VILA ISABEL             ,035,Maracanã                  ,R,SALA                                    ,1,86,2025
62858,065805,Rua dos Artistas,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,355,27525,2025
62859,068742,Rua Conselheiro Correa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,31,1469,2025
62860,068809,Rua Conselheiro Paranaguá,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,133,9031,2025
62861,065797,Rua Artidoro da Costa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,9,762,2025
62862,066274,Praça Barão de Drumond,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,80,5731,2025
62863,066456,Rua Barão de São Francisco,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,77,6264,2025
62864,069153,Rua Costa Pereira,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,73,4886,2025
62865,072892,Rua Gonzaga Bastos,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,959,70649,2025
62866,074187,Rua Alexandre Calaza,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,159,10882,2025
62867,074260,Rua Jerônimo de Lemos,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,181,15227,2025
62868,074898,Rua General Zenóbio da Costa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,15,1399,2025
62869,075119,Rua Justiniano da Rocha,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,200,16289,2025
62870,075630,Rua Luis Guimarães,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,209,18309,2025
62871,080358,Rua Rocha Fragoso,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,86,5750,2025
62872,068726,Rua Conselheiro Autran,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,180,13294,2025
62873,070714,Rua Emília Sampaio,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,196,14392,2025
62874,071415,Rua Felipe Camarão,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,14,1218,2025
62875,073650,Rua Hipólito da Costa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,144,13021,2025
62876,075564,Rua Luiz Barbosa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,335,21832,2025
62877,077024,Rua Maxwell,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,478,40573,2025
62878,078113,Rua Oito de Dezembro,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,578,43973,2025
62879,079160,Rua Pereira Nunes,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,1264,96749,2025
62880,079202,Rua Pereira Soares,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,7,524,2025
62881,081596,Rua Senador Nabuco,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,1007,67636,2025
62882,082149,Rua Souza Franco,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,551,40185,2025
62883,082776,Praça Tobias Barreto,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,37,2650,2025
62884,066266,Rua Barão de Cotegipe,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,480,32261,2025
62885,068783,Rua Conselheiro Otaviano,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,133,8655,2025
62886,069039,Rua Correa de Oliveira,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,3,141,2025
62887,070037,Rua Dona Maria,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,486,50437,2025
62888,070441,Rua Duque de Caxias,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,200,14938,2025
62889,075085,Rua Juparana,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,44,3363,2025
62890,080259,Rua Ribeiro Guimarães,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,895,72039,2025
62891,082685,Rua Tomaz Coelho,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,206,16416,2025
62892,082958,Rua Padre Champagnat,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,275,16985,2025
62893,084301,Rua Major Barros,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,47,4153,2025
62894,084517,Rua General Edmundo Gastão da Cunha,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,55,3766,2025
62895,074765,Rua Jorge Rudge,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,960,74035,2025
62896,077131,Rua Mendes Tavares,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,135,8952,2025
62897,079244,Rua Petrocochino,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,136,8743,2025
62898,079624,Rua Pontes Correa,2,2.2,Tijuca,9,VILA ISABEL             ,036,Vila Isabel               ,R,APARTAMENTO                             ,49,3592,2025
62899,032474,Rua Agenor Sampaio,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,CASA                                    ,10,1968,2025
62900,036459,Rua Messina,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,CASA                                    ,11,500,2025
62901,044586,Rua Vicente Ponte,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,1,109,2025
62902,046037,Rua Catalpa,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,7,411,2025
62903,046060,Rua Alipio Serpa,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,1,50,2025
62904,046557,Rua Iana,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,2,168,2025
62905,047506,Rua Flammarion,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,1,56,2025
62906,058248,Rua Etna,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,21,1747,2025
62907,058289,Rua Jutlândia,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,APARTAMENTO                             ,10,685,2025
62908,020859,Rua Sargento João Lopes,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,CASA                                    ,80,12105,2025
62909,024596,Rua Tramandai,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,100,Jardim Carioca            ,R,CASA                                    ,47,9003,2025
