objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tot_imoveis,area_territ,exercicio
25648,205443,Rua E - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,600,2025
25649,205468,Rua G - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,140,2025
25650,207423,Rua Eugênio Jose de Mattos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,341,2025
25651,212787,Rua Barcellos Netto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,304,2025
25652,216960,Rua Projetada - PAA 11122 / PAL 44101,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,34,2021,2025
25653,217141,Rua B - PAA 11838 / PAL 45971,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,19,2270,2025
25654,217158,Rua C - PAA 11838 / PAL 45971,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,31,3840,2025
25655,217232,Rua Village Macembu,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,137,2025
25656,217240,Rua Rosa VIllage,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,181,2025
25657,218230,Travessa Lucas Soares Filho,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,391,2025
25658,218248,Travessa Maria Nazareth Souza,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,28,1406,2025
25659,218255,Travessa Ubirajara Lins de Santana,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,295,2025
25660,218263,Travessa Maurício Fernandes Neto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,172,2025
25661,218271,Travessa João Francisco de Castro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,47,2025
25662,218289,Travessa Irene Marques da Silva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,10,499,2025
25663,218297,Travessa Ivonete Nascimento Fraga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,8,487,2025
25664,218305,Travessa Verônica Ferreira do Amaral,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,265,2025
25665,218313,Travessa Belinha Brito Francisco,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,129,2025
25666,218321,Travessa Osvaldo Neves Sena,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,8,977,2025
25667,218362,Rua Rubens Porto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,650,2025
25668,218370,Rua Alexandre M de Castro Filho,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,26881,2025
25669,220574,Rua Ivan Freitas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,13,17078,2025
25670,220582,Rua Nelson Dantas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,26,7691,2025
25671,221028,Praça PAA 10942 / PAL 43477,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,7,7750,2025
25672,221127,Rua A - PAA 11713 / PAL 45371,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,602,2025
25673,221200,Rua Recanto do Outeiro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,2699,2025
25674,221820,Praça Francisco Candido Xavier,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1202,2025
25675,225359,Rua Pedro de Lara,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,229,2025
25676,225383,Rua Afonso Soares,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,9623,2025
25677,226076,Rua Ângelo Souza de Amorim,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,154,2025
25678,227819,Rua Palmeiras do Outeiro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,181,2025
25679,227827,Rua Orquídeas do Outeiro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,601,2025
25680,227850,Rua Jasmim do Outeiro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,326,2025
25681,227892,Rua Azaleias do Outeiro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,315,2025
25682,231068,sem nome - CL 231068,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,9,1654,2025
25683,349563,Rua Amazonas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,67,8375,2025
25684,496190,Rua A PAA 12016/PAL 46620,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,11,6441,2025
25685,496208,Rua B PAA 12016/PAL 46620,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,9,5713,2025
25686,496216,Rua C PAA 12016/PAL 46620,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,138,2025
25687,010843,Rua Atininga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,3,2618,2025
25688,013565,Rua Nuporanga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,390,2025
25689,015388,Rua Renato Meira Lima,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,58,30902,2025
25690,015396,Rua Pedro Luiz,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,400,2025
25691,015750,Estrada do Campo da Areia,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,16,158003,2025
25692,015933,Rua Candido Benício,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,7,70096,2025
25693,018846,Caminho da Covanca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,6,2272,2025
25694,021121,Rua Jose Braga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,27,25945,2025
25695,021204,Rua Elvira da Fonseca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,5,3101,2025
25696,021782,Rua Imbuí,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,1200,2025
25697,024901,Rua Henriqueta,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,3,2924,2025
25698,027029,Rua Álvaro Tiberio,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,1080,2025
25699,028217,Rua Laura Teles,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,16588,2025
25700,028449,Rua Mississipi,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,1113,2025
25701,028829,Rua Lopo Saraiva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,1395,2025
25702,029546,Rua Silva Lima,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,4802,2025
25703,031823,Rua Almirante Melquíades de Sousa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,12,20126,2025
25704,032128,Rua Apolônia Pinto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,843,2025
25705,032292,Rua Paturi,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,2145,2025
25706,037747,Rua Lívio Barreto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,618,2025
25707,037903,Rua Ati,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,31,14740,2025
25708,038497,Rua Godofredo Viana,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,8,5876,2025
25709,040360,Avenida Nelson Cardoso,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,2788,2025
25710,041079,Rua Alexandre Ramos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,8151,2025
25711,043497,Rua Virginia Vidal,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,10,8241,2025
25712,049023,Rua Jordão,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,54,437803,2025
25713,053587,Rua Brigadeiro João Manuel,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,1581,2025
25714,054528,Rua B - PLT 37 14 13382,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,11,7655,2025
25715,059873,Rua Militão Santana,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,300,2025
25716,090324,Rua Manuel Vieira,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,5954,2025
25717,094474,Rua Luiz Cruls,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,720,2025
25718,095208,Rua Arago,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,63,34863,2025
25719,096263,Rua Pirassinunga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,712,2025
25720,096297,Rua Pouso Alto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,796,2025
25721,096305,Rua Belo Vale,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,723,2025
25722,096313,Rua Ponte Nova,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,5,2130,2025
25723,096628,Rua Jose Policarpo Silveira,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,1183,2025
25724,098582,Rua A,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,6,3334,2025
25725,098590,Rua C - PLT 37 14 13382,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,15,9336,2025
25726,098608,Rua D,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,17,20233,2025
25727,098616,Rua E,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,7,13970,2025
25728,105072,Rua Otávio Tarquino de Souza,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,4,2464,2025
25729,106146,Rua São Calisto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,468,2025
25730,106153,Rua São Ponciano,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,468,2025
25731,106161,Rua Santo Alexandre,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,222,2025
25732,150029,Rua Tarso Coimbra,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,3,10612,2025
25733,150581,Rua Flamarion Costa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,150,2025
25734,150599,Rua Benjamin Galhardo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,360,2025
25735,150607,Rua Norton Correa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,2,450,2025
25736,150615,Rua Sebastião Ferreira Pinto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,6,4364,2025
25737,156422,Rua Vale do Paraíso,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,36,153832,2025
25738,171215,Rua C - PAL 37909,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,387,2025
25739,171223,Rua D - PAL 37909,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,3,1686,2025
25740,171231,Rua E - PAL 37909,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,1,442,2025
25741,207407,Rua Carmem Aguiar de Mattos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,123,Tanque                    ,T,25,52183,2025
25742,003434,Rua Professora Carmelita Martins,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,1,238,2025
25743,010694,Rua Albano,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,13,4165,2025
25744,010702,Rua Guilherme Veloso,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,3,6677,2025
25745,012013,Rua Espírito Santo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,7,1665,2025
25746,013581,Rua Barão,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,73,160246,2025
25747,013599,Rua Brício de Abreu,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,16,61289,2025
25748,013748,Praça Seca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,10,8470,2025
25749,013821,Rua Baronesa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,27,17729,2025
25750,013839,Rua Aruti,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,2,723,2025
25751,015933,Rua Candido Benício,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,42,460965,2025
25752,016154,Rua Capitão Machado,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,8,99005,2025
25753,016188,Rua Capitão Menezes,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,22,28106,2025
25754,017194,Estrada Chácara,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,124,Praça Seca                ,T,50,471351,2025
25755,116988,Rua Cinquenta e quatro - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1852,2025
25756,116996,Rua Cinquenta e cinco - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,30,18377,2025
25757,117002,Rua Cinquenta e seis - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,18,11242,2025
25758,117010,Rua Cinquenta e sete - PAL 24477 (cancelado),5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,44,26768,2025
25759,117028,Rua Pavão,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1249,2025
25760,117044,Rua Águia Branca,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1215,2025
25761,117051,Rua Sessenta - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1200,2025
25762,117069,Rua Condado,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2445,2025
25763,117085,Rua Rio Vermelho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,1200,2025
25764,117093,Rua Sessenta e três - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,1838,2025
25765,117101,Rua Sessenta e três A - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,5,3156,2025
25766,117176,Rua Setenta - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,600,2025
25767,117184,Rua Setenta e um - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,4221,2025
25768,117192,Rua Setenta e dois - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,600,2025
25769,117200,Rua Setenta e três - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,669,2025
25770,117218,Rua Setenta e quatro - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,5228,2025
25771,117226,Rua Setenta e cinco - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,21,13723,2025
25772,117234,Rua Setenta e seis - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,3811,2025
25773,117242,Rua Setenta e sete - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,19,11506,2025
25774,117259,Rua Setenta e oito - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,4856,2025
25775,117267,Rua Setenta e nove - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2476,2025
25776,117275,Rua Oitenta - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,4889,2025
25777,117283,Rua Oitenta e um - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,10,6036,2025
25778,117291,Rua Oitenta e dois - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,26,15953,2025
25779,117309,Rua Oitenta e três - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,92,65924,2025
25780,117333,Rua Oitenta e quatro - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,8,5516,2025
25781,117358,Rua Oitenta e cinco - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,16,9676,2025
25782,117374,Rua Oitenta e sete - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,31,18931,2025
25783,117382,Rua Oitenta e oito - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,10,6416,2025
25784,117390,Rua Oitenta e nove - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,23,14773,2025
25785,117408,Rua Noventa - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,43,26247,2025
25786,117424,Rua Noventa e dois - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,58,35304,2025
25787,117432,Rua Noventa e três - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,4395,2025
25788,117440,Rua Noventa e quatro - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,13,7800,2025
25789,117457,Rua Noventa e cinco - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,12,7200,2025
25790,117465,Rua Noventa e cinco A - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,4,2058,2025
25791,117473,Rua Noventa e seis - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,9,5450,2025
25792,117481,Rua Noventa e sete - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,6,4158,2025
25793,117564,Avenida Canal - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,47,28256,2025
25794,117572,Avenida Canal - PAL 24477,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,39,24460,2025
25795,118158,Rua São Damaso,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,423,2025
25796,119321,Rua Hildegarda Ribeiro,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,689,2025
25797,119339,Rua Agripina Guimarães,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,612,2025
25798,119347,Rua Oraida Perrota,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,582,2025
25799,119354,Rua Rosa de Carvalho,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,643,2025
25800,119362,Rua Alain da Luz,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,7,1858,2025
25801,119388,Rua Desembargador Milton Barcellos,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,3,870,2025
25802,119396,Rua Professor João Barbosa de Moraes,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,493,2025
25803,119404,Rua Oswaldo Moura Brasil do Amaral,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,250,2025
25804,119412,Rua Barão Silvio Vilardo,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,250,2025
25805,119420,Rua Belfort de Oliveira,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,1,228,2025
25806,119446,Rua Arnaldo Servulo da Rocha,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,9,2148,2025
25807,120865,Rua Alvorada,5,5.2,Campo Grande,18,CAMPO GRANDE            ,144,Campo Grande,T,2,470,2025
